#Gene	P.Value	logFC
RPL10	4.66E-02	0.2835527
EDRF1	4.66E-02	0.40084093
CXCL11	4.66E-02	0.67420854
GAS1	4.66E-02	0.34347152
ITPR1	4.68E-02	-0.54610562
MRE11A	4.68E-02	-0.29672866
TTC39A	4.68E-02	0.43010247
CD4	4.68E-02	-0.43654498
KIF23	4.69E-02	-0.42166555
RHEB	4.69E-02	0.30104378
FBXO28	4.70E-02	0.44851424
EIF4A1	4.70E-02	0.26219055
GNMT	4.71E-02	0.28788956
RBMY1J	4.71E-02	0.26789756
MRPL44	4.71E-02	0.27923506
NGFRAP1	4.73E-02	-0.28473756
AREG	4.73E-02	-0.28191078
SFXN1	4.73E-02	0.28300147
LOC284244	4.74E-02	0.38691531
SLC4A7	4.75E-02	-0.42245211
FAM115A	4.76E-02	-0.35461064
PDIA4	4.76E-02	0.23548733
EBAG9	4.76E-02	-0.31982746
FCN1	4.76E-02	0.24930716
MIR10B	4.76E-02	0.25991719
SPARC	4.76E-02	-0.28349631
MRPS31	4.78E-02	-0.25793445
CRIP2	4.79E-02	-0.38122386
FCER1A	4.79E-02	0.31416969
BUD31	4.79E-02	0.2705291
PNN	4.80E-02	0.30398662
MKLN1	4.80E-02	-0.25026673
ROR2	4.81E-02	-0.75497789
TAF11	4.81E-02	-0.43874702
ACTR1B	4.81E-02	-0.22769166
POMP	4.82E-02	-0.29127445
SARAF	4.82E-02	-0.37858327
DHX15	4.82E-02	-0.3160179
ZNF771	4.82E-02	0.30348289
ARHGAP35	4.83E-02	-0.24884352
SUPT20H	4.83E-02	-0.31719604
ZMYND8	4.84E-02	-0.33109081
APOC1	4.84E-02	-0.27918488
HSPH1	4.84E-02	-0.36744672
TRMT1	4.85E-02	0.23531179
GTF2I	4.85E-02	0.25540341
AP1S2	4.86E-02	-0.26811712
PVR	4.86E-02	0.24588866
MRPL57	4.86E-02	-0.25301302
SPRED2	4.87E-02	0.31833532
RECK	4.87E-02	-0.49519066
SRSF10	4.87E-02	-0.40968061
ZNF117	4.87E-02	-0.33201075
SUZ12P1	4.87E-02	0.85734012
BUB3	4.88E-02	-0.33478553
UROD	4.89E-02	0.89344058
MBP	4.89E-02	-0.24475903
CELA2B	4.89E-02	0.31994199
UBN1	4.90E-02	-0.43600086
SMC3	4.90E-02	-0.52079687
XYLB	4.90E-02	0.40386213
MYO5C	4.90E-02	-0.44843499
LRRFIP1	4.90E-02	0.41255638
CCNG2	4.90E-02	-0.49943824
SUN2	4.90E-02	-0.25752385
DRD4	4.91E-02	0.28380102
ERI2	4.91E-02	0.29932898
PSMB2	4.91E-02	0.29379306
NA	4.91E-02	0.45858962
C5orf45	4.91E-02	0.25446675
DDX43	4.92E-02	0.40342099
CACYBP	4.92E-02	-0.23814491
UCKL1	4.93E-02	-0.37237715
CAB39	4.93E-02	0.25940524
B3GALT5	4.93E-02	0.28323423
HDLBP	4.93E-02	0.32768354
GPR52	4.94E-02	0.47611032
CAMK2A	4.94E-02	0.4027307
F11	4.95E-02	0.2489524
DLX2	4.95E-02	0.24530415
RBL1	4.95E-02	0.33930075
STEAP1	4.95E-02	0.25410973
MAP4K5	4.96E-02	-0.24414117
TEK	4.96E-02	0.35891845
COA1	4.96E-02	0.80241007
SNX4	4.97E-02	-0.32196163
RPS11	4.97E-02	1.2977511
PIN4	4.97E-02	-0.26998581
NR1I2	4.98E-02	0.26639684
GM2A	4.98E-02	-0.30821888
PPP1R12B	4.98E-02	-0.32991318
CEP112	4.98E-02	0.37463405
C19orf73	4.99E-02	0.33101452
CDC42SE1	5.00E-02	-0.29900306
MSX2	5.00E-02	0.72632027
AKR1C3	5.00E-02	-0.32266816
HMGN4	5.00E-02	-0.38313164
LOC100293559	5.00E-02	0.24576153
INSR	5.01E-02	0.50413358
BMP7	5.01E-02	0.35421366
NA	5.01E-02	0.43059497
NA	5.01E-02	-0.26601238
HIPK1	5.01E-02	-0.36296822
CLEC11A	5.01E-02	0.24871396
CYCS	5.02E-02	-0.36508671
VEZF1	5.02E-02	-0.37064984
KRT10	5.03E-02	-0.29024322
EAPP	5.03E-02	-0.25394288
TCP1	5.03E-02	0.84911834
APMAP	5.03E-02	-0.27359712
TJP2	5.04E-02	-0.31154568
CDK11A	5.04E-02	-0.26916734
NA	5.04E-02	0.71926616
YWHAB	5.05E-02	-0.29835426
GPR137	5.05E-02	0.23658448
GOLGA5	5.05E-02	-0.30615887
IGLL5	5.05E-02	0.26769844
TFPI	5.06E-02	0.66989416
TLN1	5.07E-02	-0.2875267
KRT19P2	5.07E-02	0.29259525
CRIP1	5.07E-02	-0.56705823
BRINP3	5.07E-02	0.32875238
NIN	5.07E-02	-0.41966329
MFF	5.07E-02	0.23464786
PARP2	5.08E-02	-0.24116938
TMC6	5.08E-02	-0.59847807
ZNF207	5.09E-02	-0.2362835
XCL1	5.09E-02	0.26103817
PTEN	5.09E-02	0.28109622
SMC3	5.09E-02	-0.37710935
CCKBR	5.10E-02	0.2428293
NA	5.10E-02	0.41746554
COL6A1	5.11E-02	0.26404561
TBC1D8	5.11E-02	0.26392607
ATIC	5.11E-02	0.33058737
KIF20A	5.12E-02	-0.23391866
ODC1	5.12E-02	0.23877076
METTL10	5.13E-02	0.27688754
LOC79999	5.14E-02	0.29028799
RPS6	5.14E-02	0.22662146
DHRS7	5.14E-02	0.25476419
GHRH	5.14E-02	0.44278194
NCBP1	5.14E-02	-0.25811453
RGS1	5.14E-02	0.52541199
SUPT20H	5.15E-02	-0.25700084
PPP2R5C	5.15E-02	-0.40530756
NA	5.16E-02	-0.60503263
MGLL	5.16E-02	0.29547637
TNPO1	5.17E-02	-0.27260673
SNX1	5.18E-02	0.30033628
SARDH	5.18E-02	0.35919398
PPP1R9A	5.18E-02	-0.27004672
SIK2	5.18E-02	-0.42221753
LINC00312	5.19E-02	0.52566747
TXNL1	5.19E-02	-0.24826009
SEC22B	5.20E-02	0.30577998
RNF126P1	5.20E-02	0.22376625
SETX	5.20E-02	-0.24551599
ARPP19	5.20E-02	-0.31589498
CAMTA2	5.20E-02	0.36559126
ETV2	5.21E-02	0.25020352
SRPK3	5.21E-02	0.30543504
CALD1	5.21E-02	0.24492509
PTPN12	5.22E-02	-0.39932608
AHDC1	5.22E-02	-0.40165632
ZSCAN2	5.23E-02	0.23973164
KRT9	5.24E-02	0.40562561
NA	5.24E-02	0.58363733
ZCCHC11	5.24E-02	-0.25804419
PDLIM5	5.24E-02	-0.30134351
SLC22A18	5.24E-02	0.24828192
OBP2A	5.24E-02	0.2893178
PRR11	5.24E-02	-0.28791352
UBXN4	5.24E-02	-0.32206993
GADD45B	5.24E-02	0.23918374
DOK1	5.25E-02	0.27326031
KIAA0195	5.25E-02	0.23678944
GRPEL1	5.25E-02	0.24053389
CYB5A	5.26E-02	-0.29805724
NPAS2	5.26E-02	0.27562716
SGCA	5.27E-02	0.31272303
LIMK2	5.27E-02	0.23897971
GNPTAB	5.27E-02	-0.30013523
SYNM	5.28E-02	0.40714968
TGFA	5.28E-02	0.26353346
MAPK4	5.28E-02	0.2445857
GK	5.28E-02	0.35745148
TACC3	5.29E-02	-0.30557314
NA	5.29E-02	0.24000401
PRRG3	5.30E-02	0.2254736
ATXN10	5.31E-02	-0.34676957
PSTPIP1	5.31E-02	0.29405623
IGSF1	5.32E-02	0.25720989
IL6ST	5.33E-02	-0.3696684
KHDRBS1	5.33E-02	-0.25415659
NA	5.33E-02	-0.23331995
PAK4	5.34E-02	0.25522545
MBP	5.34E-02	0.33810216
PVRIG	5.34E-02	0.29481443
CYP51A1	5.34E-02	0.48987258
TMEM246	5.34E-02	-0.58173865
EFNA2	5.34E-02	-0.28058079
APOC2	5.34E-02	-0.24953004
IVNS1ABP	5.35E-02	-0.25361786
CCL13	5.35E-02	-0.37877659
FXN	5.35E-02	0.28945731
SEL1L3	5.36E-02	-0.26721687
THNSL2	5.36E-02	0.24497352
JUND	5.36E-02	-0.42796839
IFNAR2	5.36E-02	-0.22212436
CTNNA2	5.36E-02	0.37969362
ATG3	5.37E-02	-0.38738617
PIAS3	5.37E-02	0.24625288
CDKN2AIP	5.37E-02	-0.40315971
CTRB2	5.37E-02	0.28997565
DTYMK	5.37E-02	0.23334845
LPPR3	5.38E-02	0.23049768
NA	5.38E-02	0.26846614
SLC25A31	5.38E-02	-0.36399613
STMN3	5.38E-02	0.40471647
LARP4B	5.38E-02	0.35778177
NUP107	5.38E-02	-0.24705842
ERBB2IP	5.39E-02	-0.43552666
GRN	5.39E-02	-0.2427023
SRR	5.39E-02	-0.30438672
ORC6	5.40E-02	-0.43299183
TFDP3	5.40E-02	0.27872932
SIRT5	5.40E-02	-0.33708036
KLHL24	5.41E-02	-0.25773188
DLAT	5.41E-02	-0.25001597
RIOK3	5.41E-02	-0.53888215
KRAS	5.42E-02	-0.33477643
ZFAND6	5.43E-02	-0.43635384
TRIM9	5.43E-02	0.29661398
CLTA	5.44E-02	0.24685475
TRAF3IP1	5.45E-02	0.27692856
USP12	5.45E-02	0.40237432
PPP1R11	5.46E-02	-0.30207811
TFPI	5.46E-02	0.68149859
MARCKS	5.46E-02	-0.40208812
PTGFR	5.47E-02	0.32804812
MYOD1	5.48E-02	0.2230637
SMAP1	5.49E-02	-0.24924013
FGFR1	5.49E-02	-0.2508531
DCTN1	5.49E-02	0.37044154
OPRD1	5.49E-02	0.30761517
AMT	5.49E-02	-0.33727797
TYMS	5.50E-02	-0.30066766
SNAP29	5.51E-02	-0.24040461
LINC00094	5.51E-02	0.41595013
KALRN	5.51E-02	0.26018587
SFPQ	5.53E-02	-0.35833119
CTDSPL	5.54E-02	0.31851361
IGBP1	5.54E-02	-0.3252123
SPAST	5.54E-02	-0.38698546
HSPA1A	5.55E-02	-0.33212172
P2RX7	5.55E-02	0.26893479
MSRB1	5.55E-02	-0.30669522
CYB5A	5.56E-02	-0.24680796
FGF18	5.56E-02	0.23673456
SPRR2B	5.57E-02	0.3396529
NDUFA13	5.57E-02	0.32061836
NA	5.58E-02	0.37597502
DNAH7	5.58E-02	0.25217145
LRP10	5.59E-02	-0.45978789
SRSF9	5.59E-02	0.29297563
PLK4	5.59E-02	-0.3415497
RAP2C	5.60E-02	-0.50737311
GRM1	5.60E-02	-0.64501991
ABCD2	5.60E-02	-0.42879771
SPO11	5.61E-02	0.29788668
YTHDC2	5.61E-02	-0.26539261
DAZAP2	5.62E-02	-0.24035196
APLP2	5.62E-02	-0.33418371
LOC100506123	5.62E-02	0.26161125
LOC101926913	5.63E-02	-0.31299012
ADH7	5.63E-02	0.3072042
CALHM2	5.63E-02	0.25624289
ICOSLG	5.63E-02	0.22411246
COG2	5.64E-02	0.2708587
NA	5.65E-02	-0.56041116
COMP	5.65E-02	0.33749001
SAP30	5.65E-02	0.27434017
SSR1	5.65E-02	0.30321354
RAB7A	5.66E-02	-0.2977584
CETP	5.66E-02	0.26034991
FADD	5.67E-02	-0.26844436
JPH2	5.67E-02	0.22135687
FUT5	5.68E-02	0.26383002
PSMB4	5.69E-02	0.87349982
PPFIA1	5.69E-02	0.21668631
MTAP	5.70E-02	0.22894984
IGFBP3	5.70E-02	0.31855515
PAPSS1	5.71E-02	-0.32110304
RNF32	5.72E-02	0.62288051
SERPINE1	5.72E-02	0.95880585
SPINT1	5.72E-02	-0.2808338
MYH3	5.72E-02	0.34019483
PTPRG	5.73E-02	0.28037384
NA	5.74E-02	0.23622017
POU6F1	5.74E-02	0.22985278
CCNT2	5.74E-02	-0.4323223
HSD17B2	5.74E-02	0.3104448
NRG2	5.75E-02	0.3442852
FAM184A	5.75E-02	0.25185185
GMCL1	5.76E-02	-0.47136472
NA	5.76E-02	0.24514231
LEPROTL1	5.76E-02	-0.25986651
STYK1	5.77E-02	0.5559603
NPIPB5	5.77E-02	-0.5411539
TSPAN9	5.77E-02	0.28252381
SERPINA1	5.78E-02	-0.2759234
VDAC3	5.78E-02	0.28626874
AURKA	5.78E-02	-0.3195744
RNF11	5.78E-02	-0.3899631
NA	5.79E-02	0.42316025
KLF12	5.80E-02	0.45306808
SLC6A14	5.80E-02	0.44090243
GNG5	5.80E-02	-0.40040211
SCD	5.80E-02	0.43914567
GPR116	5.80E-02	0.24532521
DNAJC6	5.81E-02	-0.37694994
MAP2K4	5.81E-02	0.25953517
PPP2R3C	5.82E-02	-0.45869497
PKD2L1	5.82E-02	0.36641998
RBP1	5.83E-02	-0.31695343
TMEM156	5.83E-02	0.27736453
NAT8	5.85E-02	-0.35444107
SLIT1	5.85E-02	0.30700333
NR2F6	5.85E-02	-0.2669098
CACFD1	5.85E-02	0.23213635
IGHMBP2	5.85E-02	0.29412971
DLG5	5.87E-02	0.27683761
RPS17	5.87E-02	0.36617062
ASXL2	5.87E-02	-0.30907282
RPL36AL	5.87E-02	-0.27564373
GAD1	5.87E-02	0.29390636
CIB2	5.88E-02	0.29564851
CDK10	5.88E-02	0.23736308
OVOL3	5.88E-02	0.29530237
EIF5A	5.88E-02	0.90116281
RAB36	5.89E-02	0.3188484
UBE2I	5.89E-02	-0.25616167
COX7C	5.89E-02	-0.25572846
RBM8A	5.89E-02	0.35928529
RBM22	5.89E-02	-0.32969678
ZNF3	5.90E-02	0.21614835
GYPA	5.90E-02	0.30216482
NA	5.91E-02	0.25127612
IL3	5.91E-02	0.36696559
NEBL	5.91E-02	0.2954436
ANAPC5	5.92E-02	0.25454329
SORBS2	5.92E-02	0.28648406
NA	5.92E-02	0.28804086
PTGES	5.93E-02	0.26655436
UBE2D4	5.93E-02	0.22330395
API5	5.93E-02	-0.25924782
HSD11B1	5.94E-02	0.24585104
UROS	5.94E-02	-0.30749896
GRIA1	5.95E-02	0.41590676
MUSK	5.95E-02	0.26736035
NF1	5.95E-02	-0.28977473
MTF2	5.96E-02	-0.31840439
FEZ2	5.96E-02	-0.42299624
KRTAP1-3	5.97E-02	-0.45814671
ENG	5.97E-02	0.22206688
IRAK4	5.97E-02	0.29053645
BTBD2	5.98E-02	-0.32264187
EDDM3A	5.99E-02	0.29147291
LINC00563	5.99E-02	-0.30104929
FBXO5	5.99E-02	-0.39958137
BTF3	6.00E-02	0.22306258
FTSJ3	6.00E-02	-0.21863718
TLE3	6.00E-02	0.27641735
PCBP2	6.01E-02	-0.30382787
TPM2	6.01E-02	0.36534819
PRMT2	6.01E-02	0.2293735
KRT35	6.04E-02	0.22129653
STAT1	6.04E-02	0.32540457
C6orf62	6.05E-02	-0.41669015
SERPINC1	6.06E-02	0.24877998
RAD52	6.06E-02	0.27246227
CERK	6.06E-02	-0.22625437
VEGFB	6.06E-02	0.53306225
STX16	6.06E-02	-0.2591234
APOH	6.07E-02	0.23309921
ADSL	6.07E-02	-0.30863446
TAT	6.08E-02	0.23360051
TPD52	6.08E-02	0.42931439
PCDH9	6.08E-02	0.38170847
PIGV	6.08E-02	-0.27917473
CELF1	6.10E-02	-0.24993966
MT1F	6.11E-02	0.31072787
SETD8	6.11E-02	0.27930602
NBN	6.12E-02	-0.23235483
PHC3	6.12E-02	-0.25332788
INADL	6.12E-02	-0.44074452
LIPE	6.13E-02	0.35853097
CLDN4	6.13E-02	0.22855985
TXNDC5	6.14E-02	-0.24701685
ABCA2	6.14E-02	0.23840073
NA	6.15E-02	0.40545175
DNM2	6.15E-02	-0.31764277
ATP5C1	6.15E-02	-0.30449659
CCZ1	6.15E-02	0.29010002
TNKS	6.16E-02	-0.27220138
GPR137B	6.16E-02	-0.21741651
SC5D	6.16E-02	0.32121869
TRIL	6.17E-02	0.28144796
NAPA	6.17E-02	-0.22125841
MEF2BNB	6.17E-02	0.28868533
ST7	6.17E-02	0.241392
NA	6.17E-02	0.23210967
NA	6.18E-02	0.49684407
ANAPC1	6.18E-02	-0.29499018
E2F5	6.18E-02	0.24794872
NBPF10	6.19E-02	-0.34211551
BGN	6.19E-02	0.27162713
ZBTB17	6.19E-02	0.25184705
KIAA0485	6.19E-02	0.52475063
SECISBP2L	6.19E-02	-0.23768551
RUNX1-IT1	6.20E-02	0.2801756
MYRF	6.21E-02	0.31222047
RANBP9	6.21E-02	-0.44734113
MAFB	6.23E-02	0.29427256
TWIST1	6.23E-02	0.28214012
ACTG1	6.23E-02	0.21136838
KIF5C	6.23E-02	0.28677675
UGT1A3	6.24E-02	0.40715219
TP63	6.24E-02	0.23042153
CEACAM1	6.24E-02	-0.21168422
PFN2	6.25E-02	-0.27299857
FGG	6.25E-02	0.32604462
DCAF6	6.25E-02	0.27754884
ELSPBP1	6.26E-02	0.28178075
DCXR	6.26E-02	-0.24316329
CSTF1	6.26E-02	-0.25246982
NR2F2	6.26E-02	-0.26442936
CLSTN2	6.26E-02	0.27302288
FGFR2	6.27E-02	0.30577712
FLJ42627	6.27E-02	-0.40093348
CYP2D6	6.27E-02	0.30359449
SIRT3	6.27E-02	0.26269523
ABR	6.28E-02	0.26233007
MYCT1	6.28E-02	0.22015713
TRIM22	6.29E-02	-0.30376036
KANK1	6.29E-02	-0.25590911
DIS3	6.29E-02	0.43950695
MDM4	6.29E-02	0.26276581
NA	6.30E-02	0.22523193
FKBP3	6.30E-02	-0.34817317
IFT52	6.32E-02	-0.25287212
LCMT1	6.32E-02	-0.23404743
LZTS1	6.33E-02	0.28966662
HNRNPUL1	6.34E-02	-0.21001294
FGFR2	6.34E-02	0.45674205
MRPL48	6.35E-02	-0.23818954
MRPS10	6.35E-02	-0.32222432
TRPM3	6.35E-02	0.24391088
PPP2R3A	6.35E-02	-0.38074823
PPT1	6.36E-02	-0.35693005
GMDS	6.36E-02	0.37424395
FGA	6.37E-02	0.22868547
AHCYL1	6.37E-02	-0.32604076
PITX1	6.37E-02	0.38301059
EPS8L1	6.39E-02	0.2853748
SSR1	6.39E-02	-0.22274226
ADH1A	6.40E-02	0.39915196
SEC62	6.40E-02	-0.33310992
TNKS	6.40E-02	0.25895366
STK38	6.41E-02	0.36406171
EZR	6.41E-02	-0.27737289
VAMP7	6.41E-02	-0.23615237
AGFG2	6.41E-02	0.23485359
HIST1H2AG	6.42E-02	0.48177973
UAP1	6.42E-02	-0.33241946
EZR	6.42E-02	-0.2983233
INPP1	6.43E-02	0.26467651
RUNX2	6.43E-02	0.27470743
PDE4C	6.43E-02	-0.29686551
AKR7A2	6.44E-02	-0.23060368
PTTG3P	6.45E-02	-0.28340823
PPM1B	6.45E-02	-0.24547561
GH1	6.45E-02	0.30784919
GGA3	6.45E-02	0.28601493
CTSB	6.45E-02	-0.38492849
PRKCA	6.45E-02	-0.46347343
ICAM3	6.45E-02	0.31983324
ITGA2	6.46E-02	-0.26965281
FAM120A	6.46E-02	0.37550303
HS6ST1	6.48E-02	0.26600615
RBM34	6.49E-02	-0.39687416
DUSP7	6.49E-02	0.23988612
CXCR2	6.49E-02	0.36014633
ZNF345	6.49E-02	0.52779972
SORD	6.50E-02	-0.22940193
CHST1	6.50E-02	0.33231283
PRPS2	6.50E-02	-0.29232152
MAP3K8	6.51E-02	-0.24403328
TLR4	6.51E-02	0.23372554
OSBPL9	6.51E-02	-0.24332124
ZRSR1	6.52E-02	0.3343851
TMED2	6.52E-02	-0.3127871
MSX2	6.53E-02	0.25730449
PTPRN2	6.53E-02	0.27517127
EDA	6.53E-02	-0.24848263
VGLL4	6.54E-02	-0.25385536
LSM12	6.55E-02	-0.2427542
SRSF7	6.55E-02	-0.26814475
IGHM	6.56E-02	0.23499797
ZFR	6.56E-02	-0.21814401
ATXN3L	6.56E-02	0.36572833
MSL3	6.56E-02	-0.3800158
PRPF40A	6.57E-02	-0.27102503
DACT1	6.57E-02	0.30984036
HIST1H1C	6.57E-02	0.29075984
HGD	6.57E-02	-0.23219426
GIT2	6.58E-02	-0.24962887
TENM3	6.58E-02	0.28720246
HKDC1	6.58E-02	0.24618078
FCAR	6.59E-02	0.26636188
ERAP1	6.59E-02	-0.27061963
BCAS1	6.59E-02	-0.22462545
STARD13	6.59E-02	0.25548605
ATP2B2	6.60E-02	0.33217267
TRIM37	6.60E-02	-0.28519368
NA	6.60E-02	0.27215079
DNPEP	6.60E-02	0.23248961
SYNCRIP	6.61E-02	-0.29021902
TMEM45A	6.61E-02	0.27237532
MKRN3	6.61E-02	0.27620815
ZYX	6.62E-02	-0.3151601
TOPORS	6.62E-02	-0.47668059
USO1	6.62E-02	-0.24264468
SULT1C2	6.62E-02	0.21822884
RHOQ	6.63E-02	-0.71515878
UPK3B	6.63E-02	0.28370261
IGLV1-40	6.64E-02	0.25771115
IMMT	6.64E-02	-0.24554892
APPBP2	6.64E-02	0.3007081
CHD9	6.65E-02	-0.61988833
MUSK	6.65E-02	0.30977545
GYG1	6.65E-02	-0.2035834
TBC1D1	6.65E-02	0.28002573
S100B	6.67E-02	0.2849535
CIZ1	6.67E-02	-0.2495302
SRRM1	6.67E-02	-0.31574057
FCGRT	6.67E-02	-0.23451714
BAZ2A	6.67E-02	0.25980899
STON1-GTF2A1L	6.67E-02	0.86920233
SIRPA	6.67E-02	0.24776479
NA	6.67E-02	-0.35370577
ARL4C	6.68E-02	0.31186481
CSTF2T	6.68E-02	-0.3868273
PTPRC	6.68E-02	0.27792937
SARDH	6.69E-02	0.22762242
MYCN	6.69E-02	0.25877599
IKZF1	6.69E-02	0.29157168
HUNK	6.69E-02	0.22851513
BCKDK	6.69E-02	-0.29186149
THY1	6.69E-02	0.2412592
MFHAS1	6.69E-02	-0.21876128
TRAK1	6.69E-02	0.23095488
FAF1	6.69E-02	-0.2592683
MRPS18C	6.70E-02	-0.31892431
KCNE1	6.71E-02	0.22883883
BCL9	6.71E-02	-0.23633821
ENDOU	6.71E-02	0.22325543
SCG5	6.71E-02	-0.27226881
RER1	6.71E-02	0.40805924
PAPSS2	6.72E-02	0.25273786
NF2	6.72E-02	0.31477462
UBE2D3	6.73E-02	-0.35421316
TRIM33	6.73E-02	-0.21493606
ITGB5	6.74E-02	0.64149095
CUL4A	6.75E-02	-0.4399844
PABPC4	6.75E-02	-0.23012518
FAM205B	6.76E-02	0.4224904
DRG1	6.76E-02	-0.23112822
COL3A1	6.76E-02	0.2779667
UBXN6	6.78E-02	0.26991832
SGCD	6.79E-02	-0.50536784
PARD6B	6.79E-02	0.22305074
SPINK2	6.79E-02	0.27416073
VCAN	6.79E-02	0.80520715
MYO18A	6.79E-02	-0.22026964
SKP2	6.79E-02	-0.31622933
ATRNL1	6.79E-02	0.32661653
CPNE1	6.80E-02	-0.20710526
UBE2E3	6.80E-02	0.26385958
DOPEY1	6.81E-02	0.31277922
FCN2	6.81E-02	0.27899373
TFF2	6.82E-02	0.31410512
CYBB	6.82E-02	0.21003939
DCX	6.83E-02	0.37967269
NA	6.83E-02	0.22550778
SPIDR	6.84E-02	0.29324249
SCAMP1	6.84E-02	0.24230641
CTR9	6.85E-02	-0.2613996
DLEU2L	6.85E-02	-0.68749049
NSA2	6.85E-02	-0.27581389
SNTB1	6.85E-02	0.26178222
CAMK1G	6.86E-02	0.28068784
MGAT3	6.86E-02	0.25885528
ATP6AP2	6.86E-02	0.35923896
NA	6.88E-02	0.27350402
JMJD7	6.88E-02	0.27518089
SOX2	6.89E-02	0.21788005
NA	6.89E-02	0.21702402
TANK	6.89E-02	0.21425364
NA	6.89E-02	1.21038565
HLA-DQB2	6.89E-02	0.28213774
CYP3A43	6.90E-02	0.21410157
ADRBK2	6.90E-02	-0.29061308
FAM35A	6.90E-02	-0.35674354
RB1CC1	6.91E-02	-0.3242106
MCAM	6.91E-02	0.21533659
SEC14L1	6.92E-02	-0.20912782
GTSE1	6.92E-02	0.30025263
CES3	6.92E-02	0.22278624
HEXIM1	6.92E-02	0.44825866
PLXNA3	6.92E-02	0.22163975
FKBP9	6.92E-02	0.2979516
PSIP1	6.92E-02	-0.25477496
NFATC1	6.92E-02	0.22037306
ZNF675	6.93E-02	-0.34894906
PPIC	6.93E-02	-0.26978665
DYNC1LI2	6.93E-02	-0.23854813
VRK1	6.93E-02	-0.29678936
CEP164	6.94E-02	0.23138361
SCP2	6.94E-02	-0.4479519
CRABP2	6.94E-02	0.22318277
HIST1H3A	6.95E-02	0.28036389
LPP	6.95E-02	0.27307793
DR1	6.96E-02	-0.28867107
SLC8A1	6.96E-02	0.30405403
GPX3	6.97E-02	0.55070994
CXCR4	6.97E-02	0.31738755
TUB	6.97E-02	0.25468683
RBM26	6.98E-02	-0.39861353
NA	6.98E-02	0.25203837
TUG1	6.98E-02	-0.22385028
CD2AP	6.98E-02	-0.32815635
NDRG1	6.99E-02	0.34955139
MT1H	6.99E-02	0.45541783
UPP1	6.99E-02	0.32088743
THAP4	6.99E-02	0.24321793
STAM2	7.00E-02	-0.35116163
TCEA2	7.01E-02	-0.23817908
KIAA1456	7.01E-02	0.37875579
EPHA7	7.01E-02	0.42217944
TRPC2	7.01E-02	0.28356507
RIOK2	7.02E-02	-0.21893618
TOPBP1	7.03E-02	-0.30887403
TRIM58	7.03E-02	0.49224293
FUT4	7.04E-02	0.26037343
RPF1	7.04E-02	-0.35187671
ZNF160	7.06E-02	-0.45014896
SNF8	7.06E-02	-0.23724032
NA	7.07E-02	-0.23956261
TANK	7.07E-02	0.41871128
PSMB1	7.08E-02	-0.23778706
ZNF385D	7.08E-02	0.36635782
ANXA13	7.08E-02	0.25228197
SECTM1	7.09E-02	0.23395081
MOB1A	7.09E-02	-0.27253888
KSR1	7.10E-02	0.25311911
TARP	7.11E-02	-0.26746436
GPSM2	7.11E-02	-0.3118843
PF4V1	7.11E-02	0.29460221
MYL12A	7.11E-02	-0.35668866
MAPK1IP1L	7.11E-02	-0.30351512
FRK	7.12E-02	0.38517518
ABCC10	7.12E-02	-0.20673929
KCMF1	7.12E-02	-0.33447218
KCNE1L	7.13E-02	-0.33712297
NIPSNAP1	7.13E-02	0.23282185
MYH11	7.14E-02	0.82441412
NFIB	7.14E-02	-0.2218714
CREBZF	7.14E-02	0.23375498
UBE4A	7.15E-02	-0.2572162
LOC100510678	7.15E-02	0.23651352
SUPT16H	7.15E-02	-0.22455476
MCOLN1	7.16E-02	0.2728229
COL5A3	7.16E-02	0.28439812
PMCHL1	7.16E-02	-0.55671101
NA	7.16E-02	0.21734771
MTL5	7.17E-02	0.23780276
NRIP1	7.18E-02	-0.49918861
KLHDC2	7.18E-02	-0.46434655
ACSL3	7.18E-02	0.43298465
DYRK1B	7.19E-02	0.25630135
SET	7.20E-02	0.32934721
TBC1D13	7.20E-02	-0.25036064
ATP2B3	7.20E-02	0.26415391
GNB5	7.20E-02	0.25836611
INSIG1	7.20E-02	0.24431366
TMEM87A	7.22E-02	-0.28511658
PPAP2B	7.22E-02	-0.27186089
MPST	7.22E-02	-0.47376454
TARDBP	7.23E-02	0.26862034
DCLRE1C	7.23E-02	-0.46019874
ATP6V0E1	7.24E-02	-0.26751429
ATP10D	7.24E-02	0.46310262
NA	7.24E-02	0.59668868
ST13	7.24E-02	-0.4390444
HAUS5	7.24E-02	0.28134084
LILRA3	7.24E-02	0.21024738
BRINP1	7.24E-02	0.21459409
ZMYM3	7.25E-02	-0.2796342
FAM127A	7.25E-02	-0.30460036
CHMP7	7.25E-02	-0.2209233
FLT4	7.25E-02	0.50522702
NDE1	7.25E-02	-0.22356321
HIF1AN	7.26E-02	-0.2902128
HSBP1	7.27E-02	-0.20719488
AGGF1	7.27E-02	0.25020432
ISL1	7.27E-02	-0.26382402
TAOK2	7.28E-02	0.22450246
MAP2K2	7.28E-02	-0.22816513
ZNF267	7.28E-02	-0.39381368
H1FX	7.29E-02	-0.5380893
EIF5A	7.30E-02	0.84599708
PCM1	7.31E-02	-0.26399799
CCAR2	7.31E-02	0.21510604
C2orf83	7.32E-02	0.33001536
COL1A2	7.33E-02	0.25828072
TRGV5	7.33E-02	0.42927251
ATF3	7.33E-02	0.22528412
CYP3A4	7.33E-02	0.29342673
NA	7.34E-02	-0.3996665
